condition,scope,auprc,recall,recall_at_50,recall_at_100,macro_f1,precision,roc_auc,ece,brier,n,n_pos,pos_rate,repeat_seed,best_epoch,val_auprc_weak,n_supervised,budget,n_annotations_used,n_annotations_positive,seed,annotation_source,annotation_manifest,is_fixture
A2_feedback_langsung,all,0.4335008224358373,0.8703703703703703,0.4444444444444444,0.5555555555555556,0.5102828509518651,0.15161290322580645,0.8501489995742869,0.3743860230591215,0.3152691022498245,750.0,54.0,0.072,53,128,0.9188199987649963,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6472112127456623,0.8518518518518519,0.5555555555555556,0.6481481481481481,0.5393994823794975,0.1908713692946058,0.8859133235314709,0.3270256147424362,0.2940589051259731,583.0,54.0,0.09262435677530018,54,170,0.9251188591476354,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.5668381208302191,0.8518518518518519,0.5185185185185185,0.6296296296296297,0.5228959838110216,0.15753424657534246,0.871620902511707,0.35291780420119356,0.3005744861834212,750.0,54.0,0.072,54,170,0.9251188591476354,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6500007797248968,0.9259259259259259,0.5555555555555556,0.6666666666666666,0.5286949685534591,0.1893939393939394,0.8974655184485052,0.35374841013324204,0.3105573670189409,583.0,54.0,0.09262435677530018,55,100,0.924121770557758,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.5752666170583423,0.9259259259259259,0.48148148148148145,0.6111111111111112,0.5092956296014607,0.15479876160990713,0.8862281822051937,0.3901248202806584,0.3206838537114642,750.0,54.0,0.072,55,100,0.924121770557758,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6378720779165528,0.8703703703703703,0.5370370370370371,0.6851851851851852,0.5590562209621072,0.2052401746724891,0.8929496604354827,0.2979937098544849,0.2645629961876096,583.0,54.0,0.09262435677530018,56,107,0.9160486257217286,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.58717091587931,0.8703703703703703,0.48148148148148145,0.6481481481481481,0.5396827034164053,0.16906474820143885,0.8821040868454662,0.3385716502086499,0.2746767752272569,750.0,54.0,0.072,56,107,0.9160486257217286,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.609522037539418,0.8888888888888888,0.5,0.6111111111111112,0.5261565083205675,0.18532818532818532,0.882272631800042,0.3370828383491956,0.2968391143765152,583.0,54.0,0.09262435677530018,57,131,0.9255195390644272,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.5618937548126939,0.8888888888888888,0.46296296296296297,0.5925925925925926,0.5093916456405944,0.1523809523809524,0.8756917837377607,0.372205155616252,0.3070612080239558,750.0,54.0,0.072,57,131,0.9255195390644272,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6268077594265783,0.8703703703703703,0.5370370370370371,0.6481481481481481,0.5628910029022896,0.2079646017699115,0.8866484632080095,0.2981972143210304,0.25858552273797836,583.0,54.0,0.09262435677530018,58,151,0.9233246282753982,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.5443691294642231,0.8703703703703703,0.48148148148148145,0.6111111111111112,0.545364283400048,0.17279411764705882,0.8768624946785866,0.31437865154468014,0.25971885267596256,750.0,54.0,0.072,58,151,0.9233246282753982,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6159254260294031,0.8518518518518519,0.5370370370370371,0.6111111111111112,0.5493572439381147,0.19742489270386265,0.8794896030245747,0.3012181647399509,0.2700814510998031,583.0,54.0,0.09262435677530018,59,102,0.9183923217967045,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.5706142046238477,0.8518518518518519,0.48148148148148145,0.5740740740740741,0.5219837486971715,0.15699658703071673,0.8626410174542358,0.3367617534525415,0.2846304158883154,750.0,54.0,0.072,59,102,0.9183923217967045,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.626345229583776,0.9629629629629629,0.5,0.6851851851851852,0.5692269800499631,0.2175732217573222,0.9022964363229014,0.3089427515762987,0.27020800409093265,583.0,54.0,0.09262435677530018,60,157,0.9185297563508177,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.537913050833205,0.9629629629629629,0.42592592592592593,0.5740740740740741,0.5454363310325483,0.1780821917808219,0.8930129842486163,0.34351143807477424,0.28400039974584457,750.0,54.0,0.072,60,157,0.9185297563508177,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,entity,0.6847942798876177,0.8703703703703703,0.5925925925925926,0.7222222222222222,0.5303389572883417,0.1865079365079365,0.9077574739200447,0.3386233009695342,0.2864582529803773,583.0,54.0,0.09262435677530018,61,106,0.9204495786076073,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A2_feedback_langsung,all,0.6092288875948436,0.8703703703703703,0.5370370370370371,0.6851851851851852,0.4496884273318168,0.12401055408970976,0.8884365687526606,0.4007925095471422,0.31807375638614555,750.0,54.0,0.072,61,106,0.9204495786076073,8,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6819267016586735,0.9074074074074074,0.5370370370370371,0.7592592592592593,0.5429444450818198,0.19678714859437751,0.913253518168452,0.3276295145678813,0.2786523030620707,583.0,54.0,0.09262435677530018,42,117,0.9178745237177588,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6123699299661928,0.9074074074074074,0.5,0.6296296296296297,0.5175379198266522,0.15806451612903225,0.899904214559387,0.36796662849107,0.29735823015005597,750.0,54.0,0.072,42,117,0.9178745237177588,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6276342022738156,0.9074074074074074,0.5370370370370371,0.6296296296296297,0.5555516460832952,0.20502092050209206,0.8900091017293286,0.3088797901269612,0.274013351029276,583.0,54.0,0.09262435677530018,43,134,0.9217264756421195,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5843388411009732,0.9074074074074074,0.5,0.5555555555555556,0.5398073022312373,0.17132867132867133,0.888276926351639,0.3154876879905488,0.26749778801511076,750.0,54.0,0.072,43,134,0.9217264756421195,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6097484024716324,0.8518518518518519,0.46296296296296297,0.6296296296296297,0.5468548409369784,0.19574468085106383,0.8802072393754814,0.30158813900892295,0.274702894136219,583.0,54.0,0.09262435677530018,44,171,0.9257095441211005,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5523280595929136,0.8518518518518519,0.4444444444444444,0.5740740740740741,0.527477170885003,0.1602787456445993,0.8654480630055342,0.33592575650367684,0.2851178302522234,750.0,54.0,0.072,44,171,0.9257095441211005,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6580710066797906,0.9074074074074074,0.5370370370370371,0.6666666666666666,0.5606562163399131,0.20851063829787234,0.8979556115661975,0.30617601940558203,0.2637409010730387,583.0,54.0,0.09262435677530018,45,91,0.9226968381608402,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5958284918509389,0.9074074074074074,0.5,0.6296296296296297,0.5398073022312373,0.17132867132867133,0.8860153256704981,0.3331171796902494,0.27131720969999057,750.0,54.0,0.072,45,91,0.9226968381608402,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6831477400235945,0.9074074074074074,0.5370370370370371,0.7222222222222222,0.5593764761454889,0.2076271186440678,0.9122033186305398,0.304324525143869,0.26173069797622095,583.0,54.0,0.09262435677530018,46,167,0.919009448168363,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6017296327255959,0.9074074074074074,0.48148148148148145,0.6481481481481481,0.5379207950792352,0.1701388888888889,0.8996647509578544,0.33208187555195956,0.2720170544420224,750.0,54.0,0.072,46,167,0.919009448168363,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6630717350327177,0.9074074074074074,0.5555555555555556,0.7407407407407407,0.5479626436449063,0.2,0.9035216691171322,0.32606744914009234,0.27847297029868906,583.0,54.0,0.09262435677530018,47,128,0.9180385212972764,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5988841294743643,0.9074074074074074,0.5,0.5925925925925926,0.48522727272727273,0.1416184971098266,0.887718177948063,0.39259244199227783,0.31463409384737095,750.0,54.0,0.072,47,128,0.9180385212972764,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6519233719880784,0.9259259259259259,0.5555555555555556,0.6851851851851852,0.5249940091061587,0.18726591760299627,0.8906742281033395,0.3591521655564145,0.319404740454337,583.0,54.0,0.09262435677530018,48,106,0.9198436098331741,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6138918686828124,0.9259259259259259,0.5370370370370371,0.5925925925925926,0.5092956296014607,0.15479876160990713,0.8869731800766284,0.37799085694068313,0.3204265370699962,750.0,54.0,0.072,48,106,0.9198436098331741,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6538782780662643,0.9074074074074074,0.5370370370370371,0.6851851851851852,0.5441961000735835,0.1975806451612903,0.8985857312889448,0.31937509157148264,0.27015887190800003,583.0,54.0,0.09262435677530018,49,80,0.9264685029949571,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5714878090088721,0.9074074074074074,0.5,0.6111111111111112,0.5211988304093567,0.16013071895424835,0.8879177309493401,0.3540062322856091,0.28595565549544144,750.0,54.0,0.072,49,80,0.9264685029949571,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6130870786105987,0.8703703703703703,0.5185185185185185,0.6481481481481481,0.5439374185136897,0.1950207468879668,0.8820975985437232,0.31826074162425566,0.28185540315520474,583.0,54.0,0.09262435677530018,50,129,0.9211302715852896,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5644802485221959,0.8703703703703703,0.48148148148148145,0.6111111111111112,0.5220667544427335,0.15824915824915825,0.871115368241805,0.35833575210572016,0.2951817327065372,750.0,54.0,0.072,50,129,0.9211302715852896,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6408263477150233,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.5384853664972523,0.1927710843373494,0.8887663656094658,0.3264418956599393,0.29197232674064877,583.0,54.0,0.09262435677530018,51,109,0.9173653153737529,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5532401107835971,0.8888888888888888,0.48148148148148145,0.6111111111111112,0.5202805531661483,0.15841584158415842,0.8728581311196254,0.3589063954272145,0.3028285380130854,750.0,54.0,0.072,51,109,0.9173653153737529,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6676132886757242,0.9444444444444444,0.5555555555555556,0.6851851851851852,0.5355100521221147,0.1946564885496183,0.8988307778477911,0.3508011125216809,0.30324148491815783,583.0,54.0,0.09262435677530018,52,97,0.9120745620953339,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6082156750514975,0.9444444444444444,0.5,0.6296296296296297,0.515582108832553,0.159375,0.8885429970200085,0.3836740523713466,0.31374595815119904,750.0,54.0,0.072,52,97,0.9120745620953339,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6438684556940536,0.9074074074074074,0.5370370370370371,0.7222222222222222,0.553013290782074,0.2033195020746888,0.905166981726528,0.3221659299837646,0.2744705482610772,583.0,54.0,0.09262435677530018,53,141,0.9229051025831054,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5151930974551634,0.9074074074074074,0.46296296296296297,0.5925925925925926,0.5285773677541971,0.1644295302013423,0.8894476372924649,0.3547002720993013,0.28985661096682175,750.0,54.0,0.072,53,141,0.9229051025831054,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6792384145901773,0.8888888888888888,0.5555555555555556,0.7222222222222222,0.5650091460479445,0.21052631578947367,0.9098928796471331,0.29266796765298525,0.24908101861487056,583.0,54.0,0.09262435677530018,54,163,0.9247868988142242,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6214597711237273,0.8888888888888888,0.5370370370370371,0.6481481481481481,0.5369417575632847,0.16842105263157894,0.8986270753512132,0.34868678863397995,0.27537338914352166,750.0,54.0,0.072,54,163,0.9247868988142242,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6865827475658796,0.9259259259259259,0.5740740740740741,0.7037037037037037,0.5448868071818891,0.199203187250996,0.9109780858363089,0.33274779031103197,0.2905325202338438,583.0,54.0,0.09262435677530018,55,127,0.9238434855131342,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.6365188166950658,0.9259259259259259,0.5370370370370371,0.6481481481481481,0.5248538011695907,0.16339869281045752,0.9063431247339293,0.3514280347677732,0.29289643469561927,750.0,54.0,0.072,55,127,0.9238434855131342,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6309526127731871,0.8703703703703703,0.5555555555555556,0.7037037037037037,0.5402066000680419,0.19262295081967212,0.8925995939228453,0.32756149325838635,0.2886948331671208,583.0,54.0,0.09262435677530018,56,107,0.9152972011992268,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5454969021630133,0.8703703703703703,0.42592592592592593,0.6296296296296297,0.5220667544427335,0.15824915824915825,0.8774478501489996,0.36246996221805095,0.29778876323301423,750.0,54.0,0.072,56,107,0.9152972011992268,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6424581148614917,0.9074074074074074,0.5555555555555556,0.6296296296296297,0.5354722011381616,0.19215686274509805,0.8878036826997129,0.3336755779123694,0.29489063921475356,583.0,54.0,0.09262435677530018,57,126,0.9209011782811638,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,all,0.5771993048435626,0.9074074074074074,0.5185185185185185,0.5740740740740741,0.5157139965883135,0.15705128205128205,0.8736962537249894,0.36792665344110004,0.30545802427531493,750.0,54.0,0.072,57,126,0.9209011782811638,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
A3_feedback_propagasi,entity,0.6786317519675792,0.9629629629629629,0.5740740740740741,0.7222222222222222,0.5486815224328111,0.20392156862745098,0.9142512077294686,0.3367100216776393,0.28410799545488546,583.0,54.0,0.09262435677530018,58,126,0.9260636970903013,39,10,8,8,42,data\synthetic\seed_42\human_annotations_majority_annotation.csv,data\synthetic\seed_42\annotation\sample_manifest.json,False
