seed,model,epoch,loss,val_auprc_weak
42,rgcn,64,0.2823668420314789,0.8943279955193585
42,rgcn,65,0.27834275364875793,0.8940680149201093
42,rgcn,66,0.27954575419425964,0.8939263440614738
42,rgcn,67,0.2807639241218567,0.8947098871901243
42,rgcn,68,0.27954331040382385,0.8959519863014417
42,rgcn,69,0.2663637399673462,0.8972810424505581
42,rgcn,70,0.2686302363872528,0.8978734623538103
42,rgcn,71,0.2538815438747406,0.8998389507326626
42,rgcn,72,0.2739705443382263,0.9013423518132202
42,rgcn,73,0.26695725321769714,0.9014766587863109
42,rgcn,74,0.2743705213069916,0.8987324583332026
42,rgcn,75,0.2666110098361969,0.8992040648498952
42,rgcn,76,0.24581599235534668,0.9029557870383301
42,rgcn,77,0.25253650546073914,0.9052403691190999
42,rgcn,78,0.25127288699150085,0.905554984213885
42,rgcn,79,0.25777527689933777,0.9061737562680455
42,rgcn,80,0.24244920909404755,0.9033664700015701
42,rgcn,81,0.24198229610919952,0.9013921678378266
42,rgcn,82,0.25353357195854187,0.9039137845108749
42,rgcn,83,0.2408321052789688,0.9062091370459163
42,rgcn,84,0.2386956661939621,0.9069897648923384
42,rgcn,85,0.23781242966651917,0.9071595783329669
42,rgcn,86,0.22900691628456116,0.905671812809809
42,rgcn,87,0.21582604944705963,0.9065308068407477
42,rgcn,88,0.2348550409078598,0.9112078137883366
42,rgcn,89,0.2263755351305008,0.9116824294556332
42,rgcn,90,0.23804619908332825,0.9123304436192148
42,rgcn,91,0.22375203669071198,0.9100587285211149
42,rgcn,92,0.23052392899990082,0.9086259395008632
42,rgcn,93,0.22770240902900696,0.9089023812170813
42,rgcn,94,0.23019815981388092,0.9124572998007966
42,rgcn,95,0.23224538564682007,0.9109406140191774
42,rgcn,96,0.22838328778743744,0.9119555562785138
42,rgcn,97,0.23782776296138763,0.9121083875849738
42,rgcn,98,0.21560633182525635,0.9077271259612993
42,rgcn,99,0.21717695891857147,0.912575769310251
42,rgcn,100,0.22040195763111115,0.9162267939436519
42,rgcn,101,0.21059904992580414,0.9152705724939573
42,rgcn,102,0.2290296107530594,0.9144254559418962
42,rgcn,103,0.22320200502872467,0.9130952147144089
42,rgcn,104,0.21461184322834015,0.9084208105591143
42,rgcn,105,0.19930057227611542,0.9084659589397328
42,rgcn,106,0.2224978804588318,0.9139473945484424
42,rgcn,107,0.2158041000366211,0.9161315387898628
42,rgcn,108,0.21646660566329956,0.9158744030453734
42,rgcn,109,0.2174697369337082,0.9168159502137104
42,rgcn,110,0.20141121745109558,0.9163167402224126
42,rgcn,111,0.20027810335159302,0.9157283008369512
42,rgcn,112,0.20049849152565002,0.9158124306102664
42,rgcn,113,0.1910455971956253,0.9163340916039939
42,rgcn,114,0.2037001997232437,0.9190455020509155
42,rgcn,115,0.19127662479877472,0.9180710623925179
42,rgcn,116,0.198300302028656,0.9163724003842326
42,rgcn,117,0.19999444484710693,0.917273932490981
42,rgcn,118,0.20153746008872986,0.9168305331740608
42,rgcn,119,0.1959596425294876,0.9163651644720002
42,rgcn,120,0.2125522792339325,0.916003446785775
42,rgcn,121,0.18570177257061005,0.9156003700340005
42,rgcn,122,0.17643782496452332,0.913704029374925
42,rgcn,123,0.18881770968437195,0.915416313057825
42,rgcn,124,0.2039954662322998,0.916902002930065
42,rgcn,125,0.1996210366487503,0.9194624297115775
42,rgcn,126,0.18516609072685242,0.9200548303249781
42,rgcn,127,0.18329007923603058,0.9185358764635969
42,rgcn,128,0.17525629699230194,0.9165693020608441
42,rgcn,129,0.17475783824920654,0.9160865189163172
42,rgcn,130,0.20289579033851624,0.9163943785125329
42,rgcn,131,0.19149525463581085,0.9149104974115398
42,rgcn,132,0.18419469892978668,0.9152298402582912
42,rgcn,133,0.17415796220302582,0.916921479982942
42,rgcn,134,0.18163590133190155,0.9153136340466699
42,rgcn,135,0.2018980234861374,0.9130100460081403
42,rgcn,136,0.19834183156490326,0.9147748594052673
42,rgcn,137,0.1791006475687027,0.9160284432659762
42,rgcn,138,0.19384266436100006,0.9169976724579163
42,rgcn,139,0.1907247006893158,0.9152833035337844
42,rgcn,140,0.18592728674411774,0.9140055203300749
42,rgcn,141,0.17830078303813934,0.9114013870832851
42,rgcn,142,0.18610574305057526,0.9104693011380233
42,rgcn,143,0.18165622651576996,0.9119864226064243
42,rgcn,144,0.17584678530693054,0.9146795538712592
42,rgcn,145,0.17602203786373138,0.9168012694859649
42,rgcn,146,0.1823386549949646,0.9172867665785115
42,rgcn,147,0.1727534979581833,0.9172397066944287
42,rgcn,148,0.173173189163208,0.9174928508258086
42,rgcn,149,0.17198561131954193,0.9182158331310266
42,rgcn,150,0.17196495831012726,0.918876883194079
42,rgcn,151,0.17450805008411407,0.9189126354468714
42,rgcn,152,0.18573375046253204,0.9193540294729184
42,rgcn,153,0.16047115623950958,0.9201171009340845
42,rgcn,154,0.15702787041664124,0.9209988108132966
42,rgcn,155,0.16412889957427979,0.9215698897984483
42,rgcn,156,0.17761275172233582,0.9203239465021245
42,rgcn,157,0.15570469200611115,0.9183973485116705
42,rgcn,158,0.16145797073841095,0.916745867541522
42,rgcn,159,0.16874846816062927,0.9189628638838859
42,rgcn,160,0.15823350846767426,0.9211506858051435
42,rgcn,161,0.15283550322055817,0.9228874380654006
42,rgcn,162,0.16737109422683716,0.9220492368686253
42,rgcn,163,0.1590431034564972,0.9190688182896155
42,rgcn,164,0.16015826165676117,0.9181319639995651
42,rgcn,165,0.1636146903038025,0.9188205132806835
42,rgcn,166,0.16213072836399078,0.9202079795312753
42,rgcn,167,0.15502801537513733,0.9199468306670123
42,rgcn,168,0.17371203005313873,0.9190966662624933
42,rgcn,169,0.15898267924785614,0.9181690841201304
42,rgcn,170,0.18088966608047485,0.9167214932771066
42,rgcn,171,0.1609540432691574,0.9155564835713982
42,rgcn,172,0.18050095438957214,0.9173977575862845
42,rgcn,173,0.16384245455265045,0.9183825558169338
42,rgcn,174,0.16655750572681427,0.9148239903784664
42,rgcn,175,0.15550944209098816,0.9132364541852559
42,rgcn,176,0.1592036634683609,0.9170653547863058
42,rgcn,177,0.15245148539543152,0.9156657539148682
42,rgcn,178,0.17421065270900726,0.9173307900013355
42,rgcn,179,0.1501019448041916,0.9160274280387637
42,rgcn,180,0.14366289973258972,0.9138477383467672
42,rgcn,181,0.14373494684696198,0.9196241290214809
42,rgcn,182,0.1540713757276535,0.9222774508183765
42,rgcn,183,0.14706532657146454,0.9228776472710827
42,rgcn,184,0.16122108697891235,0.9230658400449678
42,rgcn,185,0.1472471058368683,0.9229711585325054
42,rgcn,186,0.1483244001865387,0.9210536501806896
42,rgcn,187,0.14570964872837067,0.9200962052806098
42,rgcn,188,0.146931454539299,0.91813734787459
42,rgcn,189,0.14437046647071838,0.9150806629753224
42,rgcn,190,0.14626175165176392,0.9137593420083875
42,rgcn,191,0.13569289445877075,0.9141746553169587
42,rgcn,192,0.14940598607063293,0.914782274801191
42,rgcn,193,0.14842085540294647,0.9149630341913148
42,rgcn,194,0.1514432579278946,0.9145200159574584
42,rgcn,195,0.151175394654274,0.9130861844192488
42,rgcn,196,0.14902527630329132,0.9152871553714006
42,rgcn,197,0.15948963165283203,0.9172371566101095
42,rgcn,198,0.13845261931419373,0.9178522152843874
42,rgcn,199,0.1471066176891327,0.9169910217437305
42,rgcn,200,0.14373818039894104,0.9153088026515914
42,mlp,1,0.6896273493766785,0.5983209793711137
42,mlp,2,0.6655716896057129,0.6041392962488423
42,mlp,3,0.6483374834060669,0.6125152989253444
42,mlp,4,0.6386632323265076,0.6219067279686672
42,mlp,5,0.6344365477561951,0.635385765024616
42,mlp,6,0.6260631680488586,0.6537665351477804
42,mlp,7,0.6145848631858826,0.6705151402015415
42,mlp,8,0.6178852319717407,0.6878837960775563
42,mlp,9,0.6096706986427307,0.7038238314927219
42,mlp,10,0.5976772308349609,0.7140526558456447
42,mlp,11,0.5900869965553284,0.7193526257400382
42,mlp,12,0.5959694385528564,0.719231878616427
42,mlp,13,0.5922237634658813,0.7235273783381211
42,mlp,14,0.5894965529441833,0.7270926456204319
42,mlp,15,0.5769745707511902,0.7284511970726009
42,mlp,16,0.5710077881813049,0.7288129047157594
42,mlp,17,0.5771628022193909,0.7295475693105596
42,mlp,18,0.5725146532058716,0.7292099142484068
42,mlp,19,0.5766538381576538,0.7293956522563748
42,mlp,20,0.5758616328239441,0.7291659555721757
42,mlp,21,0.5737333297729492,0.7293740447243761
42,mlp,22,0.5726875066757202,0.7302858785112598
42,mlp,23,0.5724278092384338,0.7308212808861487
42,mlp,24,0.5640938878059387,0.7313389798491053
42,mlp,25,0.5649299025535583,0.7311755198670997
42,mlp,26,0.5653019547462463,0.7305464298729067
42,mlp,27,0.5589489936828613,0.7304677790493145
42,mlp,28,0.5588154196739197,0.7305546858118648
42,mlp,29,0.562105119228363,0.7316358039953369
42,mlp,30,0.5551509261131287,0.7316501381589314
42,mlp,31,0.5571973323822021,0.7335698887664042
42,mlp,32,0.5541261434555054,0.7347841773912092
42,mlp,33,0.5599693655967712,0.7365003946042514
42,mlp,34,0.5546689629554749,0.7385957168710856
42,mlp,35,0.5463569164276123,0.7398520345418209
42,mlp,36,0.5406957864761353,0.7414038544969452
42,mlp,37,0.5518309473991394,0.743950468855239
42,mlp,38,0.548249363899231,0.7454267724233973
42,mlp,39,0.5524952411651611,0.7470744970792812
42,mlp,40,0.5598284006118774,0.7478498336695448
42,mlp,41,0.5435760021209717,0.7478483701571211
42,mlp,42,0.5440090298652649,0.7472689401917305
42,mlp,43,0.5473071932792664,0.7466913284412526
42,mlp,44,0.5478577017784119,0.7463931185082235
42,mlp,45,0.5478103160858154,0.7460422625537617
42,mlp,46,0.5379718542098999,0.7468419815126466
42,mlp,47,0.5386425256729126,0.7479977477551848
42,mlp,48,0.5385369658470154,0.7481257768972899
42,mlp,49,0.5379586815834045,0.7488633665475788
42,mlp,50,0.5410270094871521,0.7497690335473927
42,mlp,51,0.5373382568359375,0.7504516461647912
42,mlp,52,0.5309236645698547,0.7517120520685288
42,mlp,53,0.5426737666130066,0.7529611062515844
42,mlp,54,0.5346139669418335,0.7527147814620142
42,mlp,55,0.5355597138404846,0.7534013129472639
42,mlp,56,0.5341571569442749,0.7534658105778519
42,mlp,57,0.5302579998970032,0.7528950319707883
42,mlp,58,0.5340526700019836,0.7519107032450476
42,mlp,59,0.5309128165245056,0.7506313209433578
42,mlp,60,0.5338115692138672,0.7504166229380113
42,mlp,61,0.5263454914093018,0.7495043854375856
42,mlp,62,0.5256527066230774,0.7491712158673033
42,mlp,63,0.5278074145317078,0.7495130703188966
42,mlp,64,0.5266706943511963,0.7502836842186992
42,mlp,65,0.5242850184440613,0.7509060510259884
42,mlp,66,0.529968798160553,0.7518932722792961
42,mlp,67,0.5258912444114685,0.7507589025224068
42,mlp,68,0.5233389735221863,0.7495227148519092
42,mlp,69,0.5183996558189392,0.7480605185925003
42,mlp,70,0.5238558650016785,0.7465508026517386
42,mlp,71,0.521991491317749,0.7458836941248711
42,mlp,72,0.5247524976730347,0.7463926657582616
42,mlp,73,0.5255646109580994,0.7461403060981039
42,mlp,74,0.5186097025871277,0.7462395624172401
42,mlp,75,0.5144569873809814,0.7469617527053009
42,mlp,76,0.5257720947265625,0.7475772908204311
42,mlp,77,0.5217107534408569,0.7491356184452068
42,mlp,78,0.5234818458557129,0.7512601325452284
42,mlp,79,0.5230922102928162,0.7509917361336912
42,mlp,80,0.5196973085403442,0.7503304848460277
42,mlp,81,0.5103942155838013,0.7498526378675773
42,mlp,82,0.5185068249702454,0.7490482060076754
42,mlp,83,0.5184188485145569,0.7483850157480484
42,mlp,84,0.5129501223564148,0.7500628810694309
42,mlp,85,0.5179962515830994,0.749174008184677
42,mlp,86,0.5185784101486206,0.749173220063814
42,gcn_homogeneous,1,0.7138702869415283,0.6479801970386542
42,gcn_homogeneous,2,0.8072177171707153,0.7137460856918681
42,gcn_homogeneous,3,0.6720044612884521,0.7333839768382125
42,gcn_homogeneous,4,0.6646916270256042,0.7452078352868166
42,gcn_homogeneous,5,0.6783828735351562,0.7637471376818813
42,gcn_homogeneous,6,0.6578373312950134,0.7772382662950569
42,gcn_homogeneous,7,0.6372120380401611,0.7820597469015682
42,gcn_homogeneous,8,0.6187340021133423,0.7901562017226358
42,gcn_homogeneous,9,0.6053409576416016,0.8023378562910105
42,gcn_homogeneous,10,0.568489134311676,0.811807700850573
42,gcn_homogeneous,11,0.546108067035675,0.8177309932730273
42,gcn_homogeneous,12,0.5128049254417419,0.8228277921716656
42,gcn_homogeneous,13,0.48796018958091736,0.8263872895660973
42,gcn_homogeneous,14,0.49637094140052795,0.8296475155273891
42,gcn_homogeneous,15,0.4772253632545471,0.8332722271870389
42,gcn_homogeneous,16,0.47105956077575684,0.8363071648314678
42,gcn_homogeneous,17,0.46894386410713196,0.837617931896683
42,gcn_homogeneous,18,0.46286842226982117,0.8392839514694569
42,gcn_homogeneous,19,0.4472546875476837,0.8418193674471964
42,gcn_homogeneous,20,0.4361138641834259,0.8450979631166067
42,gcn_homogeneous,21,0.44009730219841003,0.848278647813727
42,gcn_homogeneous,22,0.43926048278808594,0.8500319825087266
42,gcn_homogeneous,23,0.44617652893066406,0.8523659711910871
42,gcn_homogeneous,24,0.4291611611843109,0.8542932271965388
42,gcn_homogeneous,25,0.43013980984687805,0.8560027073626928
42,gcn_homogeneous,26,0.4167388081550598,0.857867802408846
42,gcn_homogeneous,27,0.4055216312408447,0.8588298456618866
42,gcn_homogeneous,28,0.40451815724372864,0.8599615672868122
42,gcn_homogeneous,29,0.39815497398376465,0.8609462986119402
42,gcn_homogeneous,30,0.4022289514541626,0.8628452301207654
42,gcn_homogeneous,31,0.4039853513240814,0.8641542597180313
42,gcn_homogeneous,32,0.39729973673820496,0.8662008741406169
42,gcn_homogeneous,33,0.3888906240463257,0.8673501407444385
42,gcn_homogeneous,34,0.3807053864002228,0.8687119234802074
42,gcn_homogeneous,35,0.384734183549881,0.8695453536212037
42,gcn_homogeneous,36,0.3743673861026764,0.8696929763945924
42,gcn_homogeneous,37,0.38468366861343384,0.8704681288479479
42,gcn_homogeneous,38,0.3898480236530304,0.8717350656234386
42,gcn_homogeneous,39,0.371513694524765,0.8733059375026314
42,gcn_homogeneous,40,0.36900749802589417,0.8736982259044844
42,gcn_homogeneous,41,0.3744008541107178,0.8746591214493827
42,gcn_homogeneous,42,0.37087857723236084,0.875091057834219
42,gcn_homogeneous,43,0.3578808903694153,0.8763774348906475
42,gcn_homogeneous,44,0.3531709611415863,0.8777182281245679
42,gcn_homogeneous,45,0.3627830743789673,0.8787824166944792
42,gcn_homogeneous,46,0.3599788248538971,0.8791061016416979
42,gcn_homogeneous,47,0.3667728900909424,0.8800188906821139
42,gcn_homogeneous,48,0.3640325665473938,0.8812706509105344
42,gcn_homogeneous,49,0.35745593905448914,0.8824591804301111
42,gcn_homogeneous,50,0.352539598941803,0.883764014116047
42,gcn_homogeneous,51,0.36812031269073486,0.8839435648207871
42,gcn_homogeneous,52,0.35870903730392456,0.884051442973599
42,gcn_homogeneous,53,0.34132760763168335,0.8849572569802361
42,gcn_homogeneous,54,0.34067216515541077,0.8859841761971539
42,gcn_homogeneous,55,0.3553961217403412,0.8870123054487318
42,gcn_homogeneous,56,0.34730398654937744,0.8878314206877163
42,gcn_homogeneous,57,0.3447369337081909,0.8883101703810935
42,gcn_homogeneous,58,0.34818604588508606,0.8893008818233377
42,gcn_homogeneous,59,0.36132606863975525,0.8915773586691998
42,gcn_homogeneous,60,0.3279610872268677,0.8935071160956995
42,gcn_homogeneous,61,0.34471654891967773,0.8934107777179621
42,gcn_homogeneous,62,0.33338817954063416,0.8919358212956825
42,gcn_homogeneous,63,0.3398455083370209,0.8904748279965107
42,gcn_homogeneous,64,0.3352811932563782,0.891845085612706
42,gcn_homogeneous,65,0.3384473919868469,0.892487670046617
42,gcn_homogeneous,66,0.33598873019218445,0.8913438397090039
42,gcn_homogeneous,67,0.33133912086486816,0.890412795441463
42,gcn_homogeneous,68,0.3366568088531494,0.8905502109463501
42,gcn_homogeneous,69,0.3286324441432953,0.8916646256248963
42,gcn_homogeneous,70,0.3387526869773865,0.8921656879288361
42,gcn_homogeneous,71,0.3379859924316406,0.8924415563186423
42,gcn_homogeneous,72,0.32711178064346313,0.8932283181894319
42,gcn_homogeneous,73,0.3319510519504547,0.8942526503453935
42,gcn_homogeneous,74,0.32011884450912476,0.8951585559636993
42,gcn_homogeneous,75,0.3251520097255707,0.8949058938642116
42,gcn_homogeneous,76,0.32191532850265503,0.8946883605295904
42,gcn_homogeneous,77,0.31523510813713074,0.8950389093109811
42,gcn_homogeneous,78,0.33554574847221375,0.8956590299653585
42,gcn_homogeneous,79,0.31082770228385925,0.8962775644780696
42,gcn_homogeneous,80,0.3078196942806244,0.8969290710338271
42,gcn_homogeneous,81,0.31258487701416016,0.8972026386042825
42,gcn_homogeneous,82,0.3123372495174408,0.8982077672482232
42,gcn_homogeneous,83,0.31414735317230225,0.8985831164347092
42,gcn_homogeneous,84,0.31002897024154663,0.8972280668720984
42,gcn_homogeneous,85,0.31789630651474,0.8965889722751212
42,gcn_homogeneous,86,0.310356080532074,0.8966593478624083
42,gcn_homogeneous,87,0.3130350410938263,0.8956490825377849
42,gcn_homogeneous,88,0.30851754546165466,0.8948603237430262
42,gcn_homogeneous,89,0.32427939772605896,0.8940156085472589
42,gcn_homogeneous,90,0.3291323781013489,0.8954968910735452
42,gcn_homogeneous,91,0.31407663226127625,0.8957869549660005
42,gcn_homogeneous,92,0.3014228343963623,0.8959411862410965
42,gcn_homogeneous,93,0.3128788471221924,0.8972623346477441
42,gcn_homogeneous,94,0.30774009227752686,0.8978362175146262
42,gcn_homogeneous,95,0.31692299246788025,0.8981971603916787
42,gcn_homogeneous,96,0.3007669150829315,0.898513938906917
42,gcn_homogeneous,97,0.30233055353164673,0.8990524809672579
42,gcn_homogeneous,98,0.314119815826416,0.8999079250590313
42,gcn_homogeneous,99,0.30808335542678833,0.9007888544716196
42,gcn_homogeneous,100,0.29136285185813904,0.9014461701844055
42,gcn_homogeneous,101,0.30129820108413696,0.9018214031474885
42,gcn_homogeneous,102,0.29966020584106445,0.9025806801846238
42,gcn_homogeneous,103,0.2992699146270752,0.9031214817035231
42,gcn_homogeneous,104,0.29106754064559937,0.9035573554894842
42,gcn_homogeneous,105,0.30080023407936096,0.9042180453342663
42,gcn_homogeneous,106,0.3006465435028076,0.9035361616494886
42,gcn_homogeneous,107,0.3027696907520294,0.903208246809637
42,gcn_homogeneous,108,0.2801840305328369,0.9030426483249855
42,gcn_homogeneous,109,0.3021329343318939,0.901384653405719
42,gcn_homogeneous,110,0.3163648843765259,0.9018502217453088
42,gcn_homogeneous,111,0.2998346984386444,0.9013804902307765
42,gcn_homogeneous,112,0.323885440826416,0.9018519359426498
42,gcn_homogeneous,113,0.2835689187049866,0.9010562013827386
42,gcn_homogeneous,114,0.31115013360977173,0.9020584766725772
42,gcn_homogeneous,115,0.2914879322052002,0.9022720291410078
42,gcn_homogeneous,116,0.2933982312679291,0.9019585408250861
42,gcn_homogeneous,117,0.29699745774269104,0.9015167427787296
42,gcn_homogeneous,118,0.3052870035171509,0.8996450746633611
42,gcn_homogeneous,119,0.3018680214881897,0.9003424950808978
42,gcn_homogeneous,120,0.28834769129753113,0.8990454271464275
42,gcn_homogeneous,121,0.3027362525463104,0.9000445824508608
42,gcn_homogeneous,122,0.2835591435432434,0.8989317002000333
42,gcn_homogeneous,123,0.29086604714393616,0.8997773170309169
42,gcn_homogeneous,124,0.2837991416454315,0.9007223505470782
42,gcn_homogeneous,125,0.29645007848739624,0.9007673745239256
42,gcn_homogeneous,126,0.29369795322418213,0.8997590997628007
42,gcn_homogeneous,127,0.30970990657806396,0.9001935593364534
42,gcn_homogeneous,128,0.29186180233955383,0.9017420483940602
42,gcn_homogeneous,129,0.29232490062713623,0.9024270936064966
42,gcn_homogeneous,130,0.2859654724597931,0.9019116152023524
42,gcn_homogeneous,131,0.26748403906822205,0.9008256363414465
42,gcn_homogeneous,132,0.28415271639823914,0.9026717506930655
42,gcn_homogeneous,133,0.2746869623661041,0.902532530426715
42,gcn_homogeneous,134,0.27538955211639404,0.9026659150887741
42,gcn_homogeneous,135,0.27460071444511414,0.9027033265716806
43,rgcn,1,0.7626606225967407,0.8242353588960208
43,rgcn,2,0.6083162426948547,0.8187806289731652
43,rgcn,3,0.5577518343925476,0.8525491671785219
43,rgcn,4,0.49219009280204773,0.8684573175872778
43,rgcn,5,0.4985426366329193,0.8823990535320143
43,rgcn,6,0.475505530834198,0.895384348477143
43,rgcn,7,0.44145187735557556,0.904727391961885
43,rgcn,8,0.43477535247802734,0.9117149704638743
43,rgcn,9,0.41020143032073975,0.9164294607602905
43,rgcn,10,0.4144863188266754,0.91956224962696
43,rgcn,11,0.4027695059776306,0.9243677162890547
43,rgcn,12,0.3854776620864868,0.9273385702408129
43,rgcn,13,0.3597230911254883,0.9304260328979576
43,rgcn,14,0.3784322440624237,0.9315008085729107
43,rgcn,15,0.3649499714374542,0.9335849993865026
43,rgcn,16,0.3584829568862915,0.9368424079746492
43,rgcn,17,0.35383346676826477,0.936859120072165
43,rgcn,18,0.3481213450431824,0.9354808589225205
43,rgcn,19,0.3357682526111603,0.9337734841555023
43,rgcn,20,0.3361639678478241,0.9332473790601296
43,rgcn,21,0.333010733127594,0.9338825066909847
43,rgcn,22,0.3239053785800934,0.9340510249993728
43,rgcn,23,0.3272119164466858,0.9350124612555706
43,rgcn,24,0.3160041570663452,0.9349234692222043
43,rgcn,25,0.30472248792648315,0.9343238595769157
43,rgcn,26,0.3062496483325958,0.9350827130815229
43,rgcn,27,0.30380335450172424,0.9371546801251371
43,rgcn,28,0.29130688309669495,0.9383486256277368
43,rgcn,29,0.29140952229499817,0.9390594627806372
43,rgcn,30,0.2912467420101166,0.939559108624759
43,rgcn,31,0.28708136081695557,0.9401712487373087
43,rgcn,32,0.2866256535053253,0.9415063648122634
43,rgcn,33,0.2655712366104126,0.9434331221302916
43,rgcn,34,0.2742805480957031,0.9433185449978664
43,rgcn,35,0.2644123435020447,0.94402605306
43,rgcn,36,0.2724619209766388,0.9439816159249791
43,rgcn,37,0.26661211252212524,0.9452535093666982
43,rgcn,38,0.25559741258621216,0.9455817220048044
43,rgcn,39,0.2503221035003662,0.9455518314049156
43,rgcn,40,0.25038954615592957,0.94631877735825
43,rgcn,41,0.24149899184703827,0.9471297339524231
43,rgcn,42,0.24482470750808716,0.9481476660333332
43,rgcn,43,0.2527996599674225,0.9482118611471652
43,rgcn,44,0.24212706089019775,0.9480230840860269
43,rgcn,45,0.22675728797912598,0.9475864664761197
43,rgcn,46,0.23840031027793884,0.9477172276970504
43,rgcn,47,0.23221689462661743,0.9476864102086
43,rgcn,48,0.22103917598724365,0.9470689506053642
43,rgcn,49,0.23245909810066223,0.9468137839392493
43,rgcn,50,0.22662118077278137,0.9482979280884775
43,rgcn,51,0.21345895528793335,0.949036061968675
43,rgcn,52,0.21589212119579315,0.9490650995212783
43,rgcn,53,0.21200545132160187,0.9494601658173641
43,rgcn,54,0.21487709879875183,0.9507949918608943
43,rgcn,55,0.20743787288665771,0.9509010715344923
43,rgcn,56,0.22193245589733124,0.9512074196758902
43,rgcn,57,0.22117391228675842,0.9515782561988926
43,rgcn,58,0.2036941945552826,0.9520776642198012
43,rgcn,59,0.21404606103897095,0.9519580848844781
43,rgcn,60,0.19632141292095184,0.9522772036499434
43,rgcn,61,0.206073597073555,0.9525240076367228
43,rgcn,62,0.1989821344614029,0.9524790153504878
43,rgcn,63,0.19193784892559052,0.9524004333187578
43,rgcn,64,0.20024189352989197,0.9518932904927074
43,rgcn,65,0.20056776702404022,0.9518723969566686
43,rgcn,66,0.18537457287311554,0.9527456121784266
43,rgcn,67,0.18837909400463104,0.9536352345733545
43,rgcn,68,0.18480117619037628,0.953522088684367
43,rgcn,69,0.18104320764541626,0.9530294053743105
43,rgcn,70,0.18778662383556366,0.9527399092855909
43,rgcn,71,0.1837490200996399,0.9514927712679875
43,rgcn,72,0.17870524525642395,0.9507839093553788
43,rgcn,73,0.17855900526046753,0.9509891961248638
43,rgcn,74,0.16425688564777374,0.9513008367051656
43,rgcn,75,0.1635582447052002,0.9509265814896046
43,rgcn,76,0.1722903698682785,0.9525409805678113
